,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000145220,381.5044972,0.531921345,0.291717634,1.823411694,0.06824106,0.170153831,LYAR
ENSG00000131831,114.7563453,1.138569153,0.624383671,1.823508857,0.068226357,0.170153831,RAI2
ENSG00000276168,3866593.414,0.421616147,0.231243975,1.823252463,0.068265162,0.170188488,RN7SL1
ENSG00000103978,3362.98048,-0.382253173,0.209719891,-1.822684399,0.068351204,0.170377532,TMEM87A
ENSG00000196296,31.20048128,-0.849157725,0.465937582,-1.822470986,0.068383552,0.170407235,ATP2A1
ENSG00000101871,1927.82253,-0.604852591,0.331878412,-1.822512608,0.068377242,0.170407235,MID1
ENSG00000221916,31.15812853,-0.640040919,0.351298816,-1.821927347,0.06846601,0.170545992,C19orf73
ENSG00000181444,61.56564665,1.238534333,0.679767293,1.821997538,0.068455359,0.170545992,ZNF467
ENSG00000179526,1208.133096,-0.254487569,0.139682384,-1.821901673,0.068469906,0.170545992,SHARPIN
ENSG00000074935,211.8160143,-0.333395007,0.183001851,-1.821812212,0.068483484,0.170554344,TUBE1
ENSG00000136877,1003.563744,0.504091143,0.27688149,1.820602539,0.068667297,0.170986591,FPGS
ENSG00000160326,288.0347205,0.697318863,0.383081339,1.820289301,0.06871496,0.171079738,SLC2A6
ENSG00000144579,3828.90075,-0.339451096,0.186534493,-1.819776554,0.06879304,0.171248574,CTDSP1
ENSG00000170006,509.1862984,0.639568475,0.351485917,1.819613376,0.068817903,0.171284907,TMEM154
ENSG00000162496,2089.8962,-0.561657593,0.308759718,-1.819076648,0.068899737,0.171463004,DHRS3
ENSG00000155657,1367.294735,0.61377186,0.337422742,1.818999677,0.068911479,0.171466645,TTN
ENSG00000135686,702.9671546,-0.286079159,0.157315711,-1.818503416,0.068987225,0.171603922,KLHL36
ENSG00000171720,1109.705494,0.220436946,0.121217095,1.818530184,0.068983138,0.171603922,HDAC3
ENSG00000206344,9.468430722,-1.357693107,0.746671558,-1.818327072,0.069014157,0.17164532,HCG27
ENSG00000184588,5365.488303,1.266587861,0.696760851,1.817822945,0.069091199,0.171811312,PDE4B
ENSG00000181163,4146.705411,0.38517101,0.211955148,1.817228855,0.069182078,0.172011664,NPM1
ENSG00000262576,19.04213362,-1.583710806,0.871595253,-1.817025507,0.069213208,0.172063416,PCDHGA4
ENSG00000072182,3.688753334,-2.399508256,1.320752496,-1.816773592,0.069251788,0.172133673,ASIC4
ENSG00000065665,160.2711224,-0.667677147,0.36756842,-1.816470379,0.069298248,0.172223491,SEC61A2
ENSG00000164035,279.8939367,1.0853584,0.597606927,1.816174398,0.069343624,0.17231059,EMCN
ENSG00000137693,2167.847243,-0.345326296,0.190158554,-1.815991386,0.069371694,0.172328998,YAP1
ENSG00000186654,490.7042255,0.296946914,0.163513895,1.816034741,0.069365043,0.172328998,PRR5
ENSG00000177119,1686.854278,0.556787569,0.306664606,1.815623838,0.069428094,0.172433516,ANO6
ENSG00000006837,29.84960452,-0.696860276,0.383821876,-1.815582487,0.069434442,0.172433516,CDKL3
ENSG00000206190,235.7834033,0.918506028,0.505927532,1.815489314,0.069448747,0.172443368,ATP10A
ENSG00000075407,1021.036602,0.377266679,0.207840271,1.815176038,0.069496861,0.172537154,ZNF37A
ENSG00000159259,192.9068775,0.795572002,0.438336225,1.814981187,0.069526801,0.172585798,CHAF1B
ENSG00000213676,634.9127468,-0.258980059,0.142704759,-1.814796236,0.069555229,0.172630676,ATF6B
ENSG00000126243,205.9644761,0.390987692,0.215496922,1.814353953,0.06962325,0.172773793,LRFN3
ENSG00000151692,1268.788797,-0.699433421,0.385548824,-1.814124122,0.069658619,0.172835849,RNF144A
ENSG00000117222,1354.447617,-0.208465938,0.11493609,-1.813755259,0.069715413,0.172951043,RBBP5
ENSG00000265520,10.0408914,-1.610994274,0.888354687,-1.813458407,0.069761148,0.173038768,MIR548V
ENSG00000105289,7518.552707,-0.604074736,0.333149847,-1.813222313,0.06979754,0.173103295,TJP3
ENSG00000099849,3012.599257,-0.570431784,0.314639672,-1.812968405,0.069836695,0.173174655,RASSF7
ENSG00000133606,5003.763866,-0.532990526,0.294010509,-1.812828144,0.069858332,0.173202561,MKRN1
ENSG00000109107,796.410439,-0.763508741,0.421216578,-1.812627474,0.069889297,0.173253584,ALDOC
ENSG00000143549,12229.24633,0.338376234,0.186748292,1.8119375,0.069995854,0.173440411,TPM3
ENSG00000070770,735.9400685,0.163641202,0.090310208,1.811990086,0.069987728,0.173440411,CSNK2A2
ENSG00000221394,1.110982709,-3.613169551,1.994019827,-1.812002821,0.069985761,0.173440411,MIR1229
ENSG00000121749,1127.747531,0.368642095,0.203464063,1.811829022,0.070012619,0.173456186,TBC1D15
ENSG00000188997,261.6732039,0.401237964,0.221534263,1.811177918,0.070113315,0.17357676,KCTD21
ENSG00000174521,1.208248169,-3.734717624,2.062011323,-1.811201317,0.070109694,0.17357676,TTC9B
ENSG00000127241,480.2646517,1.598448456,0.882448987,1.811377744,0.070082399,0.17357676,MASP1
ENSG00000164164,1777.209631,0.264223982,0.145878921,1.811255384,0.070101329,0.17357676,OTUD4
ENSG00000136193,1201.658113,0.626876684,0.346113798,1.811186632,0.070111967,0.17357676,SCRN1
ENSG00000198862,2658.84295,-0.32568297,0.179839022,-1.810969421,0.070145585,0.173630881,LTN1
ENSG00000120162,3442.285603,-0.539513673,0.297951624,-1.810742515,0.070180718,0.173692072,MOB3B
ENSG00000274012,4077646.145,0.62894996,0.347363188,1.810640797,0.070196473,0.173694225,RN7SL2
ENSG00000196357,126.1488506,-0.31176907,0.172190793,-1.810602442,0.070202414,0.173694225,ZNF565
ENSG00000130940,2908.984207,-0.510591411,0.282038229,-1.810362418,0.070239603,0.173708943,CASZ1
ENSG00000150054,1131.478572,-0.592574996,0.327306799,-1.810457339,0.070224894,0.173708943,MPP7
ENSG00000264743,4.724784401,-1.770218245,0.977796446,-1.810415913,0.070231313,0.173708943,DPRXP4
ENSG00000253352,4648.599794,-0.333146908,0.184029509,-1.8102907,0.070250719,0.173710678,TUG1
ENSG00000133055,4.0834838,3.203517692,1.769748851,1.810153848,0.070271932,0.17373738,MYBPH
ENSG00000233954,2672.717572,-0.204363423,0.112934454,-1.809575517,0.070361639,0.173881853,UQCRHL
ENSG00000167306,11972.7825,-0.597792695,0.330349474,-1.809576649,0.070361464,0.173881853,MYO5B
ENSG00000198121,667.6978322,-0.63923306,0.353232893,-1.809664593,0.070347817,0.173881853,LPAR1
ENSG00000291092,180.920074,-0.250812981,0.138611696,-1.809464776,0.070378828,0.173898567,PMS2P3
ENSG00000110274,803.5466695,0.323518453,0.17882584,1.80912587,0.070431451,0.173925541,CEP164
ENSG00000120686,3488.964117,0.375811521,0.207723706,1.80918937,0.070421589,0.173925541,UFM1
ENSG00000176681,226.4255959,-0.494398516,0.273274627,-1.809163631,0.070425586,0.173925541,LRRC37A
ENSG00000238083,226.4255959,-0.494398516,0.273274627,-1.809163631,0.070425586,0.173925541,LRRC37A
ENSG00000240230,568.3030898,-0.260495908,0.14402692,-1.808661243,0.070503648,0.174066242,COX19
ENSG00000101843,768.3062307,0.332408389,0.183790674,1.808624898,0.070509298,0.174066242,PSMD10
ENSG00000198453,129.4179025,-0.429392721,0.237455389,-1.808309014,0.07055842,0.174161734,ZNF568
ENSG00000196196,445.0508922,-1.167895212,0.646090347,-1.807634516,0.070663403,0.174395061,HRCT1
ENSG00000293458,1.93287144,3.73132688,2.064308809,1.807542972,0.070677661,0.174404447,FMO6P
ENSG00000273962,461.5815156,1.53367291,0.84873934,1.807001088,0.07076211,0.174587006,IGKV2-40
ENSG00000166507,738.5348619,0.459303432,0.254204942,1.806823375,0.070789823,0.174629553,NDST2
ENSG00000089639,1535.474029,0.388853037,0.215262307,1.806414889,0.070853558,0.174760934,GMIP
ENSG00000072736,2090.957582,0.382439861,0.211763845,1.805973355,0.070922502,0.174905123,NFATC3
ENSG00000180509,7.364378321,1.494199373,0.827718999,1.805201251,0.071043195,0.175176872,KCNE1
ENSG00000158882,652.9535695,-0.364795221,0.202122914,-1.804818735,0.071103052,0.175298552,TOMM40L
ENSG00000173597,4479.35541,-0.844184881,0.467930357,-1.804082313,0.071218404,0.175556997,SULT1B1
ENSG00000102805,1023.398979,-0.331051679,0.183542593,-1.803677686,0.07128185,0.175687431,CLN5
ENSG00000137507,557.186157,1.130213561,0.626781089,1.803203032,0.071356334,0.175845031,LRRC32
ENSG00000107816,917.4357225,-0.4151996,0.230304801,-1.802826506,0.071415466,0.175958039,LZTS2
ENSG00000172336,493.8107631,0.334289197,0.185430173,1.802776712,0.071423289,0.175958039,POP7
ENSG00000174444,10183.50164,0.419730443,0.232840791,1.802649959,0.071443206,0.175981115,RPL4
ENSG00000111716,3623.395489,0.573746972,0.318309934,1.802479003,0.071470075,0.176021309,LDHB
ENSG00000021645,52.81123668,1.099823246,0.610241081,1.802276641,0.071501892,0.176073672,NRXN3
ENSG00000173598,5121.812149,-0.414698046,0.230276266,-1.800871849,0.071723081,0.176587175,NUDT4
ENSG00000158201,2730.268346,-0.623506859,0.346235381,-1.800817862,0.071731593,0.176587175,ABHD3
ENSG00000137975,20.62830914,2.436303688,1.35298056,1.800693787,0.071751157,0.176602971,CLCA2
ENSG00000185730,222.9625256,-0.394349238,0.219004689,-1.800642896,0.071759183,0.176602971,ZNF696
ENSG00000092020,703.4056909,0.273468011,0.151900916,1.800305212,0.071812458,0.176708013,PPP2R3C
ENSG00000123349,3991.776227,0.257949594,0.143301608,1.800046747,0.071853257,0.176782328,PFDN5
ENSG00000150459,3053.078636,-0.158260834,0.087925364,-1.799945182,0.071869294,0.176795709,SAP18
ENSG00000214193,756.0475585,-0.750169725,0.416813389,-1.799773578,0.071896398,0.176836303,SH3D21
ENSG00000203914,3339.99638,0.645270981,0.358696905,1.798930998,0.072029596,0.1771157,HSP90B3P
ENSG00000058091,684.3616322,1.185783126,0.65916365,1.798920686,0.072031228,0.1771157,CDK14
ENSG00000165125,16.15316599,-0.73735882,0.409931434,-1.798736957,0.0720603,0.177155263,TRPV6
ENSG00000077713,1053.391995,-0.423327461,0.235353891,-1.798684779,0.072068558,0.177155263,SLC25A43
ENSG00000164776,27.33038679,-0.729789872,0.405845106,-1.798198037,0.072145631,0.177318589,PHKG1
ENSG00000186847,14.63058844,2.327342278,1.294594335,1.797738655,0.072218433,0.177471373,KRT14
ENSG00000175832,95.52279867,0.772510143,0.429733109,1.797650975,0.072232335,0.177474866,ETV4
ENSG00000136936,292.2622388,0.239095558,0.133008543,1.797595492,0.072241133,0.177474866,XPA
ENSG00000244067,20.56548255,-1.495546295,0.832238632,-1.797016189,0.07233305,0.177674511,GSTA2
ENSG00000089091,101.1544885,-0.442714631,0.246413011,-1.796636585,0.072393332,0.177796404,DZANK1
ENSG00000143067,310.3289458,0.711606183,0.396107067,1.796499587,0.072415098,0.17782368,ZNF697
ENSG00000181481,509.5961234,-0.27472645,0.152983982,-1.795785716,0.072528603,0.17807619,RNF135
ENSG00000172410,551.0725672,-1.441691782,0.803168501,-1.795005381,0.072652843,0.178354977,INSL5
ENSG00000173442,5965.461528,0.443226725,0.24696449,1.794698195,0.072701798,0.178448896,EHBP1L1
ENSG00000198431,7076.180947,0.62384654,0.347666491,1.794382134,0.072752197,0.178546328,TXNRD1
ENSG00000188730,11.54351588,-2.261736169,1.26078092,-1.793916875,0.072826438,0.178702237,VWC2
ENSG00000158161,573.2218572,0.236377544,0.131790041,1.793591852,0.072878338,0.178788022,EYA3
ENSG00000139168,511.2648087,0.244776827,0.136480228,1.793496614,0.072893552,0.178788022,ZCRB1
ENSG00000126814,449.6913947,-0.316583048,0.176511402,-1.7935558,0.072884097,0.178788022,TRMT5
ENSG00000151552,286.6774617,0.423739217,0.236313374,1.79312415,0.072953075,0.17890771,QDPR
ENSG00000136237,2449.919395,-0.547347599,0.305278775,-1.792943511,0.072981957,0.178952231,RAPGEF5
ENSG00000052841,2814.878994,-0.306384951,0.170891598,-1.792861404,0.072995088,0.178958122,TTC17
ENSG00000162889,5103.055195,0.520709268,0.29048561,1.792547546,0.0730453,0.178989489,MAPKAPK2
ENSG00000291162,41.19615596,-0.72345588,0.403576816,-1.792610107,0.073035289,0.178989489,UBE2Q2P2
ENSG00000105388,116941.86,0.835383868,0.466009709,1.792631895,0.073031803,0.178989489,CEACAM5
ENSG00000075568,5272.629287,-0.450480403,0.251312187,-1.792513161,0.073050803,0.178989489,TMEM131
ENSG00000106404,307.3343602,-0.495300293,0.276327382,-1.792440145,0.073062489,0.178991831,CLDN15
ENSG00000152475,42.17994241,-0.605732803,0.338006741,-1.79207314,0.073121251,0.179109484,ZNF837
ENSG00000159596,446.9777853,-0.206258329,0.115145596,-1.791282831,0.07324792,0.179393415,TMEM69
ENSG00000204149,164.9787909,-0.461575428,0.257716062,-1.79102313,0.073289583,0.179435874,AGAP6
ENSG00000146755,2.799134306,-1.900398876,1.061037291,-1.791076423,0.073281032,0.179435874,TRIM50
ENSG00000198569,12.15365832,-1.443291331,0.805869672,-1.790973629,0.073297527,0.179435874,SLC34A3
ENSG00000160691,3972.486538,0.232652074,0.129922977,1.790692296,0.073342687,0.179520082,SHC1
ENSG00000127526,2321.996179,0.245254813,0.136975762,1.790497884,0.073373907,0.17954998,SLC35E1
ENSG00000253276,723.4266207,0.409440609,0.228676171,1.790482183,0.073376429,0.17954998,CCDC71L
ENSG00000188827,443.3465998,0.324244343,0.181110866,1.790308611,0.073404313,0.179555993,SLX4
ENSG00000136444,740.2895957,-0.174164833,0.097279168,-1.79036105,0.073395888,0.179555993,RSAD1
ENSG00000183570,56.69078823,1.284097795,0.717293369,1.790198893,0.073421943,0.179555993,PCBP3
ENSG00000167103,21.55210342,-0.97846017,0.546556162,-1.790228045,0.073417258,0.179555993,PIP5KL1
ENSG00000074660,637.3152744,0.878171582,0.490889719,1.78893863,0.0736247,0.179999064,SCARF1
ENSG00000145088,735.6982799,1.075532786,0.601193935,1.788994738,0.073615663,0.179999064,EAF2
ENSG00000158850,1286.484931,0.466059585,0.260544299,1.788792104,0.073648303,0.180004006,B4GALT3
ENSG00000100290,454.1298648,0.493500122,0.275879578,1.788824407,0.073643099,0.180004006,BIK
ENSG00000149609,8.033616121,-1.510337428,0.844424112,-1.788600548,0.07367917,0.180053066,C20orf144
ENSG00000196247,566.9145304,0.362019505,0.20243323,1.788340314,0.073721119,0.180129192,ZNF107
ENSG00000158169,444.2735195,-0.425352947,0.23786966,-1.788176545,0.073747529,0.180167331,FANCC
ENSG00000061337,72.20958943,1.683413347,0.941507656,1.787997511,0.073776409,0.180211493,LZTS1
ENSG00000165105,1793.269201,-0.706911256,0.395421099,-1.787742886,0.073817499,0.180285462,RASEF
ENSG00000112214,36.23461725,1.563824468,0.874862661,1.787508528,0.073855335,0.180351463,FHL5
ENSG00000103126,1856.365764,-0.288536708,0.161453133,-1.787123618,0.073917511,0.18046182,AXIN1
ENSG00000007314,15.50278243,-1.164896169,0.651837918,-1.787094824,0.073922164,0.18046182,SCN4A
ENSG00000115526,94.14472878,0.966725294,0.541065895,1.786705283,0.073985135,0.180589118,CHST10
ENSG00000089505,48.61721854,0.671498328,0.375983454,1.785978401,0.074102755,0.180849753,CMTM1
ENSG00000163995,372.6450132,-0.716625501,0.401320858,-1.78566722,0.074153156,0.180946284,ABLIM2
ENSG00000152495,206.4346787,0.785489894,0.440348901,1.783789836,0.074457822,0.181663145,CAMK4
ENSG00000120656,474.8408932,0.25014866,0.140255077,1.7835266,0.074500622,0.181714413,TAF12
ENSG00000164414,1674.374285,-0.51257826,0.287395293,-1.783530466,0.074499993,0.181714413,SLC35A1
ENSG00000175336,8.859804303,-1.360998368,0.763187299,-1.783308462,0.074536105,0.181751366,APOF
ENSG00000095303,785.3189996,0.71434826,0.400576719,1.783299495,0.074537564,0.181751366,PTGS1
ENSG00000164318,213.9331686,1.184690383,0.664423643,1.783034658,0.074580662,0.181829877,EGFLAM
ENSG00000026025,17543.22693,1.090793679,0.611916535,1.782585722,0.074653766,0.181954919,VIM
ENSG00000167588,219.6486502,0.896023886,0.502649685,1.782601111,0.074651259,0.181954919,GPD1
ENSG00000119698,10.99203348,2.441614666,1.370153174,1.782001248,0.074749028,0.182160488,PPP4R4
ENSG00000108474,190.8944961,-0.324027259,0.181845779,-1.781879461,0.074768891,0.182182276,PIGL
ENSG00000110700,1787.208179,0.31880342,0.178946466,1.781557509,0.074821419,0.182283641,RPS13
ENSG00000170782,5.897121024,2.301732797,1.292363179,1.78102629,0.074908156,0.182441663,OR10A4
ENSG00000111615,719.001662,0.167508047,0.094050893,1.781036218,0.074906534,0.182441663,KRR1
ENSG00000143373,1326.185709,-0.226703332,0.127303046,-1.780816241,0.074942475,0.182445334,ZNF687
ENSG00000114547,2.180188306,-2.692939948,1.512171198,-1.780843301,0.074938053,0.182445334,ROPN1B
ENSG00000221838,416.1882619,-0.426055668,0.239232986,-1.780923586,0.074924935,0.182445334,AP4M1
ENSG00000143786,13.75635108,1.1162757,0.626864032,1.780730178,0.074956541,0.182452948,CNIH3
ENSG00000138092,171.6637872,0.563831233,0.316714509,1.780250719,0.075034938,0.182617129,CENPO
ENSG00000099999,145.761196,0.447552224,0.251411496,1.780158147,0.075050083,0.182627342,RNF215
ENSG00000211796,10.19026798,1.127657791,0.633537959,1.779937215,0.075086236,0.182688668,TRAV16
ENSG00000145850,44.14155209,-1.143607296,0.642631877,-1.779568268,0.075146643,0.182808977,TIMD4
ENSG00000133657,8544.835815,0.720332527,0.404811881,1.779425359,0.075170052,0.182839259,ATP13A3
ENSG00000211818,4.649148238,2.039429988,1.146223081,1.779260967,0.075196987,0.182878108,TRAV39
ENSG00000125823,2.018761621,-4.475159868,2.515753191,-1.778854891,0.075263555,0.183013318,CSTL1
ENSG00000130175,6994.219638,-0.265468822,0.149252445,-1.778656442,0.075296104,0.183039102,PRKCSH
ENSG00000184261,11.57305701,1.801569893,1.012846472,1.778719622,0.075285741,0.183039102,KCNK12
ENSG00000138660,1293.488174,-0.48755498,0.274152762,-1.778406227,0.075337161,0.183085545,AP1AR
ENSG00000182095,6731.051115,-0.422271349,0.237439874,-1.778434862,0.075332461,0.183085545,TNRC18
ENSG00000182957,3846.406556,-0.231836763,0.130368527,-1.778318494,0.075351561,0.183093865,SPATA13
ENSG00000151929,5638.563206,-1.045669298,0.588156501,-1.777875951,0.075424231,0.183243751,BAG3
ENSG00000130749,2495.079563,-0.221464267,0.124571608,-1.777806928,0.07543557,0.183244612,ZC3H4
ENSG00000157796,208.7130152,0.60528713,0.340580121,1.777223895,0.07553141,0.183450705,WDR19
ENSG00000164167,327.9113409,0.351821898,0.198133496,1.775681066,0.0757855,0.184041043,LSM6
ENSG00000104043,249.6519529,0.814391177,0.458725459,1.775334597,0.075842656,0.184135065,ATP8B4
ENSG00000131061,225.8386556,-0.286949831,0.161633415,-1.77531255,0.075846294,0.184135065,ZNF341
ENSG00000159176,4549.84433,-0.25740401,0.145021345,-1.774938789,0.075907995,0.184231232,CSRP1
ENSG00000142166,2931.376478,0.32560668,0.183445831,1.774947288,0.075906591,0.184231232,IFNAR1
ENSG00000135862,4406.867018,0.945169044,0.532574805,1.774716032,0.075944787,0.184293714,LAMC1
ENSG00000066777,5694.708433,-0.34850124,0.196378605,-1.774639557,0.075957421,0.184297563,ARFGEF1
ENSG00000081842,8.526690354,-2.531034399,1.426296623,-1.774549809,0.075972251,0.184306736,PCDHA6
ENSG00000114745,2250.162184,-0.341880096,0.192714265,-1.77402589,0.076058868,0.184490036,GORASP1
ENSG00000136688,6.190408209,3.491423079,1.96825458,1.773867626,0.076085049,0.184526708,IL36G
ENSG00000138640,1663.359075,-0.680688528,0.383870787,-1.77322305,0.076191754,0.18473178,FAM13A
ENSG00000104218,692.7329471,-0.278272698,0.156928867,-1.773240984,0.076188784,0.18473178,CSPP1
ENSG00000108423,239.7209296,0.276156039,0.155746916,1.773107591,0.07621088,0.1847513,TUBD1
ENSG00000155307,2519.679074,1.149002993,0.648151121,1.772739343,0.076271909,0.184872378,SAMSN1
ENSG00000141655,2753.040403,-0.559982697,0.315918395,-1.772554892,0.076302492,0.184918097,TNFRSF11A
ENSG00000109625,49.44712126,1.469881164,0.829277852,1.772483325,0.076314361,0.184918097,CPZ
ENSG00000169116,14966.86835,-0.763853873,0.430981652,-1.772358218,0.076335113,0.184918097,PARM1
ENSG00000111832,607.5293057,0.240710207,0.135812448,1.772372205,0.076332793,0.184918097,RWDD1
ENSG00000116337,1235.27395,0.776008098,0.437872449,1.77222408,0.076357368,0.184945151,AMPD2
ENSG00000173272,586.425576,0.421857839,0.238057173,1.772086233,0.076380244,0.1849737,MZT2A
ENSG00000293496,3.713171739,-1.655375923,0.934273712,-1.771831853,0.076422473,0.185022246,TMED11P
ENSG00000176884,46.87561279,-1.221340332,0.689303713,-1.771846445,0.07642005,0.185022246,GRIN1
ENSG00000117676,7021.892832,-0.423903237,0.239279753,-1.771580052,0.076464293,0.18509663,RPS6KA1
ENSG00000271816,251.2114399,-0.282960871,0.159739421,-1.771390364,0.07649581,0.185146054,BMS1P4
ENSG00000189077,927.1481684,-0.523197365,0.295423637,-1.771007118,0.076559518,0.185273367,TMEM120A
ENSG00000290696,24.5544625,-0.686591383,0.387706537,-1.770904841,0.076576527,0.185287649,POM121L9P
ENSG00000126768,698.7095622,0.228517077,0.129077346,1.77038871,0.076662409,0.185468549,TIMM17B
ENSG00000078967,236.9244685,-0.214296295,0.121064191,-1.770104709,0.076709699,0.185556046,UBE2D4
ENSG00000186625,422.0424539,-0.250052136,0.141287269,-1.769813641,0.076758191,0.185646423,KATNA1
ENSG00000184110,6017.491972,-0.26087568,0.147474309,-1.76895679,0.076901086,0.185965064,EIF3C
ENSG00000022976,349.2310707,-0.292680395,0.165490141,-1.768566956,0.076966169,0.186095473,ZNF839
ENSG00000188994,3342.394447,-0.375987774,0.212663621,-1.767992909,0.077062089,0.186300393,ZNF292
ENSG00000143333,489.000888,1.034649648,0.58536797,1.767520091,0.077141167,0.186464543,RGS16
ENSG00000111859,5302.138831,-0.382936704,0.2167132,-1.767020668,0.077224767,0.186639574,NEDD9
ENSG00000179636,1.001712911,-3.46526084,1.96116186,-1.766942806,0.077237807,0.186644048,TPPP2
ENSG00000143552,58.74779544,-0.67120931,0.379917317,-1.766724706,0.077274344,0.186705291,NUP210L
ENSG00000155962,458.6593291,1.071128895,0.606420433,1.76631399,0.077343186,0.186844559,CLIC2
ENSG00000163710,15.20004956,-2.289067147,1.296333983,-1.765800463,0.077429331,0.187025582,PCOLCE2
ENSG00000107581,11219.97721,0.210056802,0.118995676,1.765247356,0.077522203,0.187222798,EIF3A
ENSG00000133275,1812.371254,0.256572519,0.145441816,1.76409045,0.077716752,0.187665481,CSNK1G2
ENSG00000050820,3380.062985,-0.449267081,0.254702871,-1.763886992,0.077751007,0.187693857,BCAR1
ENSG00000187860,75.13774597,-0.487898956,0.276594626,-1.763949513,0.07774048,0.187693857,CCDC157
ENSG00000188306,21.04193541,1.213821455,0.688315654,1.763466295,0.077821877,0.187837756,LRRIQ4
ENSG00000111199,22.17496646,1.643400096,0.932143995,1.763032433,0.07789502,0.187905542,TRPV4
ENSG00000108592,1556.770298,0.199427462,0.113112663,1.763086964,0.077885824,0.187905542,FTSJ3
ENSG00000126460,369.5403046,-0.693739757,0.393488943,-1.763047653,0.077892453,0.187905542,PRRG2
ENSG00000131055,21.51372945,1.330775734,0.754801859,1.763079565,0.077887071,0.187905542,COX4I2
ENSG00000145022,1085.40906,-0.350708217,0.198936622,-1.762914306,0.077914944,0.187926428,TCTA
ENSG00000134463,155.4680489,1.356774049,0.769694357,1.76274392,0.07794369,0.187968583,ECHDC3
ENSG00000198874,911.8915262,-0.251756679,0.142869185,-1.762148211,0.07804426,0.188183911,TYW1
ENSG00000100209,254.4331391,0.423977165,0.24064462,1.761839364,0.078096442,0.188282518,HSCB
ENSG00000100092,2232.604397,-0.307593016,0.174594961,-1.761751969,0.078111213,0.188290917,SH3BP1
ENSG00000105613,13.02904213,-1.071784273,0.608409298,-1.761617183,0.078133999,0.188318629,MAST1
ENSG00000279891,72.41208072,-0.787192608,0.446977216,-1.761147055,0.078213517,0.18848305,FLJ42393
ENSG00000106246,559.8881516,-0.26386988,0.149847633,-1.760921249,0.078251733,0.188547907,PTCD1
ENSG00000144460,4.132159105,2.844244078,1.61536965,1.760738837,0.078282616,0.188595078,NYAP2
ENSG00000157456,481.9992225,0.578798159,0.328820895,1.760223174,0.078369974,0.188778273,CCNB2
ENSG00000241945,1227.658085,-0.230034365,0.130692695,-1.760116465,0.078388062,0.188794579,PWP2
ENSG00000236778,29.37319196,-0.971032732,0.551809076,-1.759725918,0.078454289,0.188926808,INTS6-AS1
ENSG00000228696,145.8370073,-0.503528653,0.286241803,-1.759102439,0.078560111,0.189099741,ARL17A
ENSG00000185829,145.8370073,-0.503528653,0.286241803,-1.759102439,0.078560111,0.189099741,ARL17A
ENSG00000170356,57.51736212,0.435699016,0.247679232,1.759126161,0.078556082,0.189099741,OR2A20P
ENSG00000174567,95.06736579,-0.828371984,0.471066377,-1.758503737,0.078661836,0.189308717,GOLT1A
ENSG00000161981,527.8028406,0.422898568,0.240493994,1.75845792,0.078669626,0.189308717,SNRNP25
ENSG00000061938,1232.407969,0.460293602,0.261817554,1.758070057,0.07873559,0.189407332,TNK2
ENSG00000163071,298.7650182,-0.654964493,0.372558747,-1.758016684,0.078744671,0.189407332,SPATA18
ENSG00000262075,6.636640491,-3.156576626,1.79540359,-1.758143207,0.078723146,0.189407332,DKFZP434A062
ENSG00000012174,364.0563278,0.305232843,0.173645111,1.75779693,0.078782068,0.189469965,MBTPS2
ENSG00000124222,1511.735575,-0.22082195,0.125630764,-1.757706017,0.078797544,0.189479865,STX16
ENSG00000107779,525.7198971,-0.403375059,0.229575578,-1.757046908,0.078909814,0.189705499,BMPR1A
ENSG00000102245,100.9031139,0.907090201,0.516265811,1.757021636,0.078914121,0.189705499,CD40LG
ENSG00000129116,3101.617901,0.475355802,0.270628328,1.756489446,0.079004872,0.189896293,PALLD
ENSG00000143167,25546.19742,-0.719756788,0.409878101,-1.756026454,0.079083892,0.190058838,GPA33
ENSG00000063180,46.54843396,1.151183986,0.655850193,1.755254475,0.07921579,0.1903484,CA11
ENSG00000008277,60.3345438,-0.713239032,0.406443784,-1.754828246,0.079288691,0.190496133,ADAM22
ENSG00000091542,3931.657398,0.20041904,0.114231335,1.754501429,0.079344625,0.190603066,ALKBH5
ENSG00000184156,8.251842155,2.436257519,1.389134407,1.753795389,0.079465573,0.190866124,KCNQ3
ENSG00000119596,2194.289347,-0.171989108,0.098075795,-1.753634607,0.079493137,0.19090484,YLPM1
ENSG00000133028,1223.408762,-0.302189511,0.172330013,-1.753551265,0.079507428,0.190911675,SCO1
ENSG00000143502,14.5864952,1.263234636,0.721024549,1.751999481,0.079773897,0.191523946,SUSD4
ENSG00000143801,639.6852737,0.343245052,0.196066958,1.750652203,0.080005837,0.192004602,PSEN2
ENSG00000225190,1453.943394,-0.29882186,0.170683842,-1.750733149,0.079991887,0.192004602,PLEKHM1
ENSG00000176293,59.31106732,-0.913544809,0.521835959,-1.750635989,0.080008632,0.192004602,ZNF135
ENSG00000182541,4611.542282,-0.501855908,0.286713713,-1.75037288,0.080053993,0.192085824,LIMK2
ENSG00000085978,1574.52479,-0.344590407,0.196962163,-1.749525906,0.080200155,0.192408857,ATG16L1
ENSG00000081177,833.7042508,-0.254795788,0.145648086,-1.749393314,0.080223056,0.192436122,EXD2
ENSG00000188803,9.242107077,-2.165018122,1.237912008,-1.748927313,0.080303585,0.192601595,SHISA6
ENSG00000171657,122.088842,0.69404158,0.39687377,1.748771605,0.080330507,0.192638468,GPR82
